date, close, del1, volume, del2, open, high, low, total, del3, del4
2016/05/31,"99,100","2,000","879,266","86,869,003,600","97,000","99,400","96,400","11,554,053","116,589,842"
2016/05/30,"97,100","400","432,144","42,231,154,400","98,400","98,800","97,100","11,320,874","116,589,842"
2016/05/27,"96,700","1,400","466,433","44,927,970,600","95,900","98,000","95,000","11,274,238","116,589,842"
2016/05/26,"95,300","-3,500","727,866","70,774,897,700","99,800","99,900","95,300","11,111,012","116,589,842"
2016/05/25,"98,800","5,700","1,459,558","141,698,352,700","94,700","99,700","94,300","11,519,076","116,589,842"
2016/05/24,"93,100","-1,000","401,764","37,643,607,100","93,300","94,900","93,100","10,854,514","116,589,842"
2016/05/23,"94,100","200","677,833","64,656,615,700","95,400","96,600","94,100","10,971,104","116,589,842"
2016/05/20,"93,900","1,100","1,000,874","93,691,478,600","92,500","95,300","91,300","10,947,786","116,589,842"
2016/05/19,"92,800","2,600","3,797,059","359,751,094,300","90,000","101,300","88,500","10,819,537","116,589,842"
2016/05/18,"90,200","-4,900","1,478,100","134,855,745,000","94,500","94,600","90,100","10,516,404","116,589,842"
2016/05/17,"95,100","-3,800","1,111,045","106,977,569,700","99,000","99,200","95,000","11,087,694","116,589,842"
2016/05/16,"98,900","-1,100","427,878","42,445,177,300","100,000","100,200","98,600","11,530,735","116,589,842"
2016/05/13,"100,000","-400","594,391","59,303,794,671","99,000","100,900","98,700","11,642,923","116,429,228"
2016/05/12,"100,400","400","311,198","31,127,419,400","99,800","100,500","99,300","11,689,494","116,429,228"
2016/05/11,"100,000","0","374,088","37,461,113,300","100,500","101,100","99,600","11,642,923","116,429,228"
2016/05/10,"100,000","1,800","543,800","54,228,599,600","98,500","100,800","98,200","11,642,923","116,429,228"
2016/05/09,"98,200","-700","391,828","38,681,014,300","98,600","99,800","98,200","11,433,350","116,429,228"
2016/05/04,"98,900","-700","463,573","45,879,693,200","99,300","100,000","98,100","11,514,851","116,429,228"
2016/05/03,"99,600","500","621,822","61,971,254,200","98,400","100,700","98,400","11,596,351","116,429,228"
2016/05/02,"99,100","-1,500","695,343","69,264,828,500","100,200","101,100","99,100","11,538,136","116,429,228"
2016/04/29,"100,600","-100","406,583","40,933,219,000","100,500","101,500","100,200","11,712,780","116,429,228"
2016/04/28,"100,700","-900","608,544","61,460,116,000","101,200","102,200","100,500","11,724,423","116,429,228"
2016/04/27,"101,600","-2,100","606,959","62,045,388,400","104,000","104,100","101,600","11,829,210","116,429,228"
2016/04/26,"103,700","2,300","778,785","81,107,721,100","102,500","105,800","102,400","12,073,711","116,429,228"
2016/04/25,"101,400","200","384,101","38,930,413,300","101,000","101,900","100,800","11,805,924","116,429,228"
2016/04/22,"101,200","-1,100","585,147","59,345,947,400","102,400","102,800","100,800","11,782,638","116,429,228"
2016/04/21,"102,300","-1,200","1,157,878","117,846,163,100","103,500","104,200","100,400","11,910,710","116,429,228"
2016/04/20,"103,500","-2,500","761,799","79,799,530,000","105,600","106,400","103,500","12,050,425","116,429,228"
2016/04/19,"106,000","1,100","1,065,736","112,447,444,900","105,000","107,800","103,200","12,341,498","116,429,228"
2016/04/18,"104,900","-3,300","974,865","102,813,539,600","107,100","107,800","104,400","12,213,426","116,429,228"
2016/04/15,"108,200","-1,800","564,693","61,510,138,700","110,000","110,500","108,200","12,597,642","116,429,228"
2016/04/14,"110,000","2,600","806,266","87,930,475,600","109,100","110,500","107,400","12,441,097","113,100,878"
2016/04/12,"107,400","-500","729,130","78,637,334,200","106,700","109,000","106,600","12,147,034","113,100,878"
2016/04/11,"107,900","-3,000","1,286,216","140,646,835,600","111,200","112,900","107,100","12,203,585","113,100,878"
2016/04/08,"110,900","-3,000","1,482,539","166,746,976,500","114,100","115,200","110,100","12,542,887","113,100,878"
2016/04/07,"113,900","3,600","3,333,438","381,094,703,700","111,600","117,200","111,300","12,880,005","113,081,694"
2016/04/06,"110,300","-8,700","4,202,105","480,474,788,500","120,400","122,000","110,200","12,472,911","113,081,694"
2016/04/05,"119,000","1,000","735,885","87,136,350,700","118,400","120,000","117,000","13,456,722","113,081,694"
2016/04/04,"118,000","3,600","1,312,278","154,774,383,800","115,200","119,500","114,900","13,343,640","113,081,694"
2016/04/01,"114,400","4,600","1,451,954","164,920,565,500","109,700","115,400","109,400","12,936,546","113,081,694"
2016/03/31,"109,800","100","480,123","52,675,288,700","110,000","110,600","109,100","12,416,370","113,081,694"
2016/03/30,"109,700","200","670,836","73,679,331,700","110,800","110,900","108,900","12,405,062","113,081,694"
2016/03/29,"109,500","4,000","1,798,799","194,271,896,900","105,200","110,300","104,500","12,382,445","113,081,694"
2016/03/28,"105,500","-1,000","683,594","72,786,602,500","107,600","107,600","105,400","11,930,119","113,081,694"
2016/03/25,"106,500","300","651,049","69,630,442,300","106,400","108,300","106,100","12,043,200","113,081,694"
2016/03/24,"106,200","-1,000","570,725","61,015,638,700","107,300","108,000","106,200","12,009,276","113,081,694"
2016/03/23,"107,200","-700","525,018","56,599,855,300","108,100","108,900","107,100","12,121,913","113,077,544"
2016/03/22,"107,900","0","516,931","55,680,672,700","108,500","108,500","106,800","12,201,067","113,077,544"
2016/03/21,"107,900","-500","516,261","55,801,755,700","108,600","109,100","107,300","12,201,067","113,077,544"
2016/03/18,"108,400","1,400","550,300","59,177,827,700","107,500","108,400","106,600","12,252,656","113,031,886"
2016/03/17,"107,000","-500","467,173","50,212,793,000","108,000","108,800","106,500","12,094,412","113,031,886"
2016/03/16,"107,500","1,900","758,918","81,734,865,200","105,400","109,600","105,100","12,149,589","113,019,435"
2016/03/15,"105,600","-400","374,534","39,614,665,300","106,500","106,700","105,000","11,934,852","113,019,435"
2016/03/14,"106,000","1,000","599,416","63,603,468,700","105,700","107,200","104,700","11,980,060","113,019,435"
2016/03/11,"105,000","-1,000","519,403","54,251,236,300","105,100","105,600","103,600","11,867,041","113,019,435"
2016/03/10,"106,000","4,400","860,921","89,035,935,400","101,900","106,000","101,600","11,980,060","113,019,435"
2016/03/09,"101,600","-1,600","702,536","72,055,440,500","103,200","103,800","101,600","11,482,775","113,019,435"
2016/03/08,"103,200","100","907,931","93,895,641,100","104,400","105,000","102,100","11,663,606","113,019,435"
2016/03/07,"103,100","-5,200","2,862,925","301,974,130,800","108,700","112,200","100,900","11,652,304","113,019,435"
2016/03/04,"108,300","-1,700","705,961","76,911,269,700","109,300","110,500","108,000","12,240,005","113,019,435"
2016/03/03,"110,000","2,800","1,342,210","145,720,136,300","108,000","111,000","106,100","12,432,138","113,019,435"
2016/03/02,"107,200","7,200","2,035,084","214,209,210,100","103,000","107,200","102,200","12,115,683","113,019,435"
2016/02/29,"100,000","0","424,662","42,490,951,600","100,500","101,000","99,500","11,301,944","113,019,435"
2016/02/26,"100,000","1,000","884,542","88,194,651,900","98,700","101,300","98,100","11,301,944","113,019,435"
2016/02/25,"99,000","-1,100","972,624","97,072,780,400","101,500","101,600","98,900","11,188,924","113,019,435"
2016/02/24,"100,100","-900","660,444","66,245,790,300","100,200","101,500","99,100","11,292,886","112,816,048"
2016/02/23,"101,000","-1,900","921,461","93,731,256,400","104,100","104,400","100,500","11,394,421","112,816,048"
2016/02/22,"102,900","900","636,190","65,506,091,500","102,000","104,100","100,600","11,603,646","112,766,239"
2016/02/19,"102,000","-3,000","975,982","100,647,344,400","104,700","105,200","102,000","11,502,156","112,766,239"
2016/02/18,"105,000","6,200","1,507,338","154,607,851,800","101,200","105,000","99,900","11,840,455","112,766,239"
2016/02/17,"98,800","-4,700","1,475,999","148,895,196,100","103,700","104,300","98,800","11,140,074","112,753,787"
2016/02/16,"103,500","2,900","1,978,205","203,821,496,200","101,300","105,200","100,400","11,670,017","112,753,787"
2016/02/15,"100,600","600","2,667,959","270,372,504,500","101,300","104,400","99,000","11,322,988","112,554,550"
2016/02/12,"100,000","-13,200","6,721,014","690,467,513,500","110,000","110,500","96,800","11,255,455","112,554,550"
2016/02/11,"113,200","-6,200","4,361,133","526,664,747,000","127,300","129,000","113,000","12,730,368","112,459,082"
2016/02/05,"119,400","-1,200","1,210,916","145,361,655,400","120,700","121,200","119,200","13,427,614","112,459,082"
2016/02/04,"120,600","700","1,140,949","137,229,995,400","121,800","121,800","118,700","13,562,565","112,459,082"
2016/02/03,"119,900","1,100","1,200,275","141,155,885,700","118,000","119,900","115,700","13,482,049","112,444,115"
2016/02/02,"118,800","-1,200","1,336,132","159,850,662,200","119,700","122,100","118,200","13,358,361","112,444,115"
2016/02/01,"120,000","7,900","2,126,754","252,021,042,900","116,200","120,500","115,300","13,491,800","112,431,663"
2016/01/29,"112,100","700","880,121","97,694,424,300","111,700","112,500","109,100","12,603,589","112,431,663"
2016/01/28,"111,400","3,300","991,743","109,293,008,100","108,300","112,200","108,300","12,524,887","112,431,663"
2016/01/27,"108,100","-4,000","1,919,593","210,831,706,812","112,100","113,100","107,900","12,153,863","112,431,663"
2016/01/26,"112,100","-1,100","1,581,047","180,342,704,600","112,900","117,000","112,100","12,603,589","112,431,663"
2016/01/25,"113,200","200","1,958,411","218,790,649,700","113,100","114,100","108,700","12,727,264","112,431,663"
2016/01/22,"113,000","-3,500","2,515,761","284,416,093,100","117,500","118,500","109,600","12,704,778","112,431,663"
2016/01/21,"116,500","100","1,732,714","202,902,259,200","119,200","119,400","115,400","13,098,289","112,431,663"
2016/01/20,"116,400","2,100","3,676,197","432,722,194,600","116,100","120,700","113,500","13,087,046","112,431,663"
2016/01/19,"114,300","-2,400","3,474,046","400,999,004,900","115,700","118,200","112,800","12,850,939","112,431,663"
2016/01/18,"116,700","17,500","5,016,024","541,668,399,800","102,500","116,700","102,300","13,120,775","112,431,663"
2016/01/15,"99,200","-4,800","2,803,130","284,395,737,100","104,600","104,600","99,000","11,153,221","112,431,663"
2016/01/14,"104,000","-1,100","3,165,625","333,650,773,500","103,600","109,000","103,100","11,692,893","112,431,663"
2016/01/13,"105,100","7,300","2,778,431","282,567,641,600","98,500","105,100","97,900","11,816,568","112,431,663"
2016/01/12,"97,800","-1,400","1,757,721","172,970,251,600","99,600","100,200","97,000","10,995,817","112,431,663"
2016/01/11,"99,200","2,700","3,102,067","307,510,362,300","98,500","100,500","97,000","11,153,221","112,431,663"
2016/01/08,"96,500","4,800","2,585,582","241,037,584,600","89,400","96,500","89,300","10,849,655","112,431,663"
2016/01/07,"91,700","0","3,135,451","294,293,804,100","94,300","98,700","90,800","10,309,983","112,431,663"
2016/01/06,"91,700","1,400","1,742,930","158,183,242,800","90,500","92,500","89,100","10,309,983","112,431,663"
2016/01/05,"90,300","1,100","1,437,362","129,627,693,300","89,000","91,600","88,800","10,152,579","112,431,663"
2016/01/04,"89,200","4,700","2,256,570","200,593,706,822","85,100","91,700","84,300","10,028,904","112,431,663"
2015/12/30,"84,500","500","886,192","74,732,427,600","85,000","85,000","83,200","9,500,476","112,431,663"
2015/12/29,"84,000","9,500","2,541,934","209,143,201,500","79,700","84,800","79,500","9,444,260","112,431,663"
2015/12/28,"76,700","-2,000","1,762,166","136,087,959,100","77,900","78,600","76,300","8,623,509","112,431,663"
2015/12/24,"78,700","-1,800","1,359,426","107,994,965,300","80,000","80,700","78,600","8,848,372","112,431,663"
2015/12/23,"80,500","-1,800","888,896","72,763,662,300","82,500","82,900","80,500","9,050,749","112,431,663"
2015/12/22,"82,300","-1,000","820,264","67,719,207,100","83,300","83,300","81,600","9,253,126","112,431,663"
2015/12/21,"83,300","0","571,645","47,729,503,100","83,800","84,000","83,000","9,365,558","112,431,663"
2015/12/18,"83,300","3,000","908,273","74,800,115,400","79,900","83,400","79,700","9,363,829","112,410,910"
2015/12/17,"80,300","200","472,555","37,951,995,700","80,800","81,200","79,400","9,026,596","112,410,910"
2015/12/16,"80,100","800","600,414","48,255,991,300","81,000","81,200","79,800","9,004,114","112,410,910"
2015/12/15,"79,300","1,100","471,180","37,376,099,400","79,300","79,700","78,500","8,903,652","112,278,086"
2015/12/14,"78,200","-400","601,871","46,855,715,500","77,300","79,300","76,100","8,780,146","112,278,086"
2015/12/11,"78,600","-2,000","727,665","57,550,959,800","79,700","80,500","78,300","8,825,058","112,278,086"
2015/12/10,"80,600","100","804,042","64,902,533,300","80,600","82,100","80,100","9,049,614","112,278,086"
2015/12/09,"80,500","-600","543,609","44,026,577,900","80,500","81,700","80,500","9,022,347","112,078,848"
2015/12/08,"81,100","-2,800","1,471,126","119,877,263,100","83,800","84,200","79,600","9,089,595","112,078,848"
2015/12/07,"83,900","-2,800","912,776","77,916,353,300","87,500","87,600","83,900","9,403,415","112,078,848"
2015/12/04,"86,700","-1,100","458,637","39,851,404,200","86,700","87,400","86,500","9,713,637","112,037,340"
2015/12/03,"87,800","1,500","540,112","47,053,471,300","86,300","87,900","85,700","9,836,878","112,037,340"
2015/12/02,"86,300","-1,200","803,753","70,605,713,100","87,500","88,900","86,300","9,668,822","112,037,340"
2015/12/01,"87,500","1,200","868,082","75,283,867,700","86,100","87,900","85,400","9,803,267","112,037,340"
2015/11/30,"86,300","-1,200","1,195,772","102,896,773,800","87,300","87,800","85,100","9,668,106","112,029,039"
2015/11/27,"87,500","-500","586,207","51,435,488,100","88,400","88,800","86,900","9,802,541","112,029,039"
2015/11/26,"88,000","-100","773,826","68,297,431,200","88,200","89,000","87,700","9,858,555","112,029,039"
2015/11/25,"88,100","-2,300","914,277","81,639,241,500","90,500","90,900","88,100","9,869,758","112,029,039"
2015/11/24,"90,400","-300","986,124","88,577,211,600","90,700","90,900","88,800","10,127,425","112,029,039"
2015/11/23,"90,700","-700","1,326,119","119,876,965,400","91,900","92,400","88,800","10,161,034","112,029,039"
2015/11/20,"91,400","700","1,044,090","95,074,710,800","90,500","92,000","89,700","10,239,454","112,029,039"
2015/11/19,"90,700","1,500","2,487,729","227,730,961,500","91,200","93,700","89,600","10,161,034","112,029,039"
2015/11/18,"89,200","3,100","2,566,865","226,158,355,400","86,300","90,000","85,200","9,992,990","112,029,039"
2015/11/17,"86,100","4,000","1,597,995","134,726,172,300","83,400","86,100","82,300","9,645,700","112,029,039"
2015/11/16,"82,100","-700","877,528","72,482,884,300","82,000","83,700","81,700","9,197,358","112,026,287"
2015/11/13,"82,800","1,300","1,212,471","99,861,905,500","82,000","83,300","81,000","9,275,777","112,026,287"
2015/11/12,"81,500","1,600","2,730,642","225,638,618,800","81,700","84,000","81,200","9,130,142","112,026,287"
2015/11/11,"79,900","4,100","2,002,354","157,200,148,200","75,900","80,000","75,600","8,950,900","112,026,287"
2015/11/10,"75,800","-1,200","1,080,623","83,259,614,300","77,900","79,300","75,600","8,491,593","112,026,287"
2015/11/09,"77,000","700","813,439","61,342,852,000","76,400","77,700","74,000","8,626,024","112,026,287"
2015/11/06,"76,300","300","826,233","63,501,608,600","77,700","78,200","75,700","8,547,606","112,026,287"
2015/11/05,"76,000","0","404,762","30,835,502,000","76,100","76,600","75,700","8,513,998","112,026,287"
2015/11/04,"76,000","200","472,454","35,519,207,000","75,700","76,100","74,500","8,513,998","112,026,287"
2015/11/03,"75,800","200","406,192","30,946,774,800","76,500","77,500","75,500","8,491,593","112,026,287"
2015/11/02,"75,600","-1,400","375,181","28,569,926,300","76,400","77,100","75,500","8,469,187","112,026,287"
2015/10/30,"77,000","-100","634,501","49,131,769,600","77,800","79,300","76,000","8,626,024","112,026,287"
2015/10/29,"77,100","-2,500","890,850","69,496,720,200","79,000","79,600","77,100","8,637,227","112,026,287"
2015/10/28,"79,600","3,600","3,586,646","284,312,601,300","74,600","84,300","73,000","8,917,292","112,026,287"
2015/10/27,"76,000","-2,200","803,954","61,627,593,900","78,600","78,600","75,200","8,513,998","112,026,287"
2015/10/26,"78,200","200","570,888","44,473,709,700","78,000","79,000","76,600","8,760,456","112,026,287"
2015/10/23,"78,000","2,700","705,882","54,750,225,900","77,000","78,400","76,200","8,738,050","112,026,287"
2015/10/22,"75,300","-2,200","592,463","45,212,899,000","76,900","77,600","75,300","8,435,579","112,026,287"
2015/10/21,"77,500","0","723,871","56,938,459,200","78,000","79,900","77,500","8,682,037","112,026,287"
2015/10/20,"77,500","-100","643,297","49,838,191,900","77,600","78,300","76,600","8,682,037","112,026,287"
2015/10/19,"77,600","3,700","1,352,180","103,010,230,800","74,100","77,600","73,400","8,693,240","112,026,287"
2015/10/16,"73,900","2,500","1,032,790","76,038,885,300","72,600","74,300","72,500","8,278,743","112,026,287"
2015/10/15,"71,400","0","303,359","21,629,606,800","71,500","72,200","70,800","7,998,677","112,026,287"
2015/10/14,"71,400","-600","463,158","33,185,824,100","72,500","72,600","71,000","7,998,677","112,026,287"
2015/10/13,"72,000","2,800","729,759","51,751,334,100","69,400","72,000","69,400","8,065,893","112,026,287"
2015/10/12,"69,200","-800","295,743","20,572,987,800","69,500","70,000","69,000","7,752,219","112,026,287"
2015/10/08,"70,000","500","390,156","27,376,462,000","70,400","71,100","69,500","7,841,840","112,026,287"
2015/10/07,"69,500","-700","469,927","32,914,023,600","70,500","71,300","69,100","7,785,827","112,026,287"
2015/10/06,"70,200","500","362,511","25,523,082,700","71,000","71,000","69,900","7,864,245","112,026,287"
2015/10/05,"69,700","-300","430,751","30,354,377,000","71,100","71,600","69,500","7,808,232","112,026,287"
2015/10/02,"70,000","1,900","777,517","54,711,009,400","68,600","71,800","68,300","7,841,840","112,026,287"
2015/10/01,"68,100","200","454,963","31,074,219,000","68,800","69,100","67,700","7,628,990","112,026,287"
2015/09/30,"67,900","-2,000","692,508","47,102,027,200","69,200","69,600","67,200","7,606,585","112,026,287"
2015/09/25,"69,900","-500","457,193","32,242,148,600","71,700","72,300","69,800","7,830,637","112,026,287"
2015/09/24,"70,400","600","378,786","26,883,309,600","70,900","72,100","70,400","7,886,651","112,026,287"
2015/09/23,"69,800","-1,400","460,699","32,442,254,700","70,300","71,400","69,700","7,819,435","112,026,287"
2015/09/22,"71,200","-600","377,368","26,829,354,400","71,800","71,900","70,500","7,976,272","112,026,287"
2015/09/21,"71,800","0","587,835","42,503,713,000","72,000","73,000","71,500","8,043,487","112,026,287"
2015/09/18,"71,800","3,300","920,642","65,752,673,700","69,700","72,300","69,600","8,043,487","112,026,287"
2015/09/17,"68,500","-2,600","644,403","44,915,101,300","71,900","71,900","68,500","7,673,801","112,026,287"
2015/09/16,"71,100","200","410,374","29,295,354,100","71,800","72,200","70,300","7,965,069","112,026,287"
2015/09/15,"70,900","800","347,306","24,460,148,500","70,300","71,700","69,500","7,942,664","112,026,287"
2015/09/14,"70,100","-1,400","418,883","29,458,393,600","71,700","72,100","69,500","7,853,043","112,026,287"
2015/09/11,"71,500","2,100","1,180,820","85,362,412,100","70,900","74,200","70,200","8,009,880","112,026,287"
2015/09/10,"69,400","-400","493,442","33,845,673,300","68,500","69,400","67,800","7,774,624","112,026,287"
2015/09/09,"69,800","4,200","710,007","48,789,996,800","67,700","70,300","67,200","7,819,435","112,026,287"
2015/09/08,"65,600","-2,000","486,191","32,204,390,200","66,900","68,200","65,300","7,348,924","112,026,287"
2015/09/07,"67,600","600","537,611","36,408,732,000","66,600","70,000","65,600","7,572,977","112,026,287"
2015/09/04,"67,000","-2,300","671,226","45,447,151,300","70,000","70,000","66,300","7,505,761","112,026,287"
2015/09/03,"69,300","-1,700","614,840","43,167,059,600","71,300","71,800","69,000","7,763,422","112,026,287"
2015/09/02,"71,000","700","632,266","43,938,447,300","68,900","71,000","68,300","7,953,866","112,026,287"
2015/09/01,"70,300","-700","518,135","36,661,837,400","70,100","72,100","69,800","7,875,448","112,026,287"
2015/08/31,"71,000","-1,500","840,615","59,800,787,200","72,600","72,700","70,500","7,953,866","112,026,287"
2015/08/28,"72,500","900","654,035","47,411,083,100","73,800","73,800","71,600","8,121,906","112,026,287"
2015/08/27,"71,600","0","1,137,746","83,206,712,000","73,000","75,000","71,500","8,021,082","112,026,287"
2015/08/26,"71,600","1,100","1,254,912","88,504,462,800","69,500","71,900","69,100","8,021,082","112,026,287"
2015/08/25,"70,500","8,800","2,760,815","184,977,177,200","63,600","70,600","61,400","7,897,853","112,026,287"
2015/08/24,"61,700","-3,300","1,959,596","125,216,963,400","64,500","66,000","61,500","6,912,022","112,026,287"
2015/08/21,"65,000","-5,100","2,383,047","157,230,009,500","66,400","68,000","63,800","7,281,709","112,026,287"
2015/08/20,"70,100","-3,500","1,559,311","111,750,892,900","73,300","74,000","70,000","7,853,043","112,026,287"
2015/08/19,"73,600","-4,100","1,588,715","118,342,900,400","77,300","77,600","71,700","8,245,135","112,026,287"
2015/08/18,"77,700","-1,800","653,528","51,412,936,600","80,200","80,600","77,700","8,704,442","112,026,287"
2015/08/17,"79,500","-1,800","658,890","52,710,407,300","79,700","81,000","79,400","8,906,090","112,026,287"
2015/08/13,"81,300","200","514,982","41,996,649,100","80,700","82,500","80,500","9,107,737","112,026,287"
2015/08/12,"81,100","600","945,896","75,688,261,700","79,500","81,500","78,600","9,085,332","112,026,287"
2015/08/11,"80,500","-3,500","1,143,435","94,765,826,600","85,600","85,700","80,500","9,017,115","112,013,851"
2015/08/10,"84,000","1,900","912,271","75,930,732,400","82,400","84,300","81,800","9,409,163","112,013,851"
2015/08/07,"82,100","-2,200","778,393","64,213,753,600","83,200","83,300","81,700","9,196,337","112,013,851"
2015/08/06,"84,300","1,300","1,208,696","101,065,711,000","83,000","84,700","82,500","9,442,768","112,013,851"
2015/08/05,"83,000","2,500","2,256,571","187,490,478,700","82,600","84,300","81,800","9,297,150","112,013,851"
2015/08/04,"80,500","3,600","922,630","72,959,912,900","76,300","80,500","76,200","9,017,115","112,013,851"
2015/08/03,"76,900","-1,000","357,783","27,743,244,300","77,900","78,600","76,900","8,613,865","112,013,851"
2015/07/31,"77,900","1,500","434,197","33,481,094,700","76,200","78,000","75,800","8,725,879","112,013,851"
2015/07/30,"76,400","200","790,654","60,553,469,700","76,500","79,000","75,200","8,557,858","112,013,851"
2015/07/29,"76,200","-2,100","753,317","58,764,498,100","78,500","80,100","76,200","8,534,190","111,997,249"
2015/07/28,"78,300","-800","731,235","56,873,950,700","77,900","79,200","76,500","8,769,385","111,997,249"
2015/07/27,"79,100","-2,700","954,887","76,837,199,700","81,900","82,500","79,100","8,858,982","111,997,249"
2015/07/24,"81,800","1,300","801,062","65,487,115,100","80,600","83,100","79,900","9,161,375","111,997,249"
2015/07/23,"80,500","-1,200","542,679","43,964,513,500","82,000","82,200","80,300","9,015,779","111,997,249"
2015/07/22,"81,700","800","885,324","71,615,506,500","81,000","82,300","79,800","9,148,819","111,980,646"
2015/07/21,"80,900","-900","695,852","56,820,583,800","82,400","83,100","80,400","9,059,234","111,980,646"
2015/07/20,"81,800","-1,200","708,744","58,123,723,700","83,400","83,400","81,300","9,160,017","111,980,646"
2015/07/17,"83,000","-100","1,536,638","128,569,650,600","84,700","85,200","82,000","9,294,394","111,980,646"
2015/07/16,"83,100","100","1,667,570","139,358,631,600","84,500","85,600","82,200","9,305,592","111,980,646"
2015/07/15,"83,000","4,900","2,865,210","235,584,611,700","79,400","83,800","78,700","9,280,269","111,810,464"
2015/07/14,"78,100","-400","651,538","51,513,727,400","80,100","80,600","78,000","8,732,397","111,810,464"
2015/07/13,"78,500","2,400","1,058,842","82,005,633,000","75,000","79,700","74,900","8,777,121","111,810,464"
2015/07/10,"76,100","-900","765,677","58,974,432,900","78,000","78,800","76,000","8,508,776","111,810,464"
2015/07/09,"77,000","-300","1,203,735","91,043,215,000","76,100","77,500","73,900","8,609,406","111,810,464"
2015/07/08,"77,300","-3,700","1,448,527","113,657,455,400","80,400","81,300","76,700","8,640,382","111,777,258"
2015/07/07,"81,000","2,400","3,316,410","272,216,115,100","82,500","85,000","78,900","9,053,958","111,777,258"
2015/07/06,"78,600","-1,700","1,258,301","100,997,593,300","79,000","82,300","78,500","8,785,692","111,777,258"
2015/07/03,"80,300","-2,400","1,021,098","82,611,329,056","82,500","82,500","80,000","8,975,714","111,777,258"
2015/07/02,"82,700","700","1,107,266","91,356,055,100","82,800","83,900","81,500","9,243,979","111,777,258"
2015/07/01,"82,000","4,000","1,437,867","115,510,384,900","78,200","82,900","77,600","9,165,735","111,777,258"
2015/06/30,"78,000","-600","966,723","75,365,123,100","78,700","79,700","76,600","8,718,626","111,777,258"
2015/06/29,"78,600","-900","1,199,275","94,668,397,900","77,600","81,200","77,100","8,785,692","111,777,2﻿년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2015/06/26,"79,500","-2,200","1,404,287","113,405,747,200","81,800","82,700","79,400","8,886,292","111,777,258"
2015/06/25,"81,700","-1,300","935,918","77,555,888,400","83,000","84,500","81,700","9,132,202","111,777,258"
2015/06/24,"83,000","200","1,090,011","89,949,664,100","82,900","83,500","81,600","9,277,512","111,777,258"
2015/06/23,"82,800","-2,000","1,821,801","154,094,670,200","86,500","86,800","82,300","9,255,157","111,777,258"
2015/06/22,"84,800","4,700","3,350,992","287,357,567,700","83,800","88,400","83,700","9,466,392","111,631,981"
2015/06/19,"80,100","0","1,061,268","84,819,967,100","81,000","81,600","78,500","8,941,722","111,631,981"
2015/06/18,"80,100","1,000","2,315,101","188,685,139,600","81,000","83,900","79,500","8,941,722","111,631,981"
2015/06/17,"79,100","6,300","3,362,585","264,563,126,600","72,900","83,100","72,200","8,828,120","111,607,077"
2015/06/16,"72,800","-2,300","905,052","66,530,563,300","75,200","75,600","71,800","8,124,995","111,607,077"
2015/06/15,"75,100","800","760,701","57,129,930,300","73,900","76,300","73,600","8,370,469","111,457,649"
2015/06/12,"74,300","0","1,056,994","78,619,806,400","74,300","76,100","73,300","8,281,303","111,457,649"
2015/06/11,"74,300","-800","1,466,727","109,872,426,000","77,000","78,000","74,300","8,281,303","111,457,649"
2015/06/10,"75,100","-2,800","1,813,266","137,769,409,800","77,700","77,900","74,000","8,352,701","111,221,056"
2015/06/09,"77,900","-1,600","1,920,710","151,953,583,000","80,000","81,800","77,300","8,664,120","111,221,056"
2015/06/08,"79,500","7,200","3,383,074","261,308,544,100","75,100","79,700","74,000","8,842,074","111,221,056"
2015/06/05,"72,300","4,300","3,166,406","229,650,101,500","67,800","75,400","67,500","8,041,282","111,221,056"
2015/06/04,"68,000","2,700","1,094,007","73,082,889,000","65,400","68,000","65,300","7,557,387","111,138,041"
2015/06/03,"65,300","-4,300","1,645,259","110,752,715,000","69,100","69,900","65,300","7,257,314","111,138,041"
2015/06/02,"69,600","-1,100","975,497","68,863,345,800","72,300","72,300","69,100","7,734,052","111,121,438"
2015/06/01,"70,700","1,700","1,314,063","92,898,803,500","69,400","72,000","69,000","7,856,286","111,121,438"
2015/05/29,"69,000","-2,500","1,437,340","101,534,444,300","71,500","72,500","69,000","7,660,219","111,017,670"
2015/05/28,"71,500","900","1,969,439","141,543,188,786","70,900","73,700","69,800","7,937,763","111,017,670"
2015/05/27,"70,600","-1,000","2,319,191","164,496,660,800","72,300","73,300","68,900","7,833,745","110,959,559"
2015/05/26,"71,600","-5,900","2,768,531","203,445,135,100","76,600","77,000","71,100","7,944,704","110,959,559"
2015/05/22,"77,500","-1,400","1,265,191","99,168,904,900","78,700","79,900","77,200","8,599,366","110,959,559"
2015/05/21,"78,900","-1,000","2,291,467","185,098,675,300","81,900","83,300","78,900","8,754,709","110,959,559"
2015/05/20,"79,900","-1,000","2,088,224","166,204,790,800","80,800","81,800","77,800","8,854,393","110,818,433"
2015/05/19,"80,900","-700","1,352,919","110,330,728,500","81,700","83,300","80,200","8,960,174","110,756,174"
2015/05/18,"81,600","-1,600","1,135,333","93,405,633,100","84,000","84,200","81,400","9,037,704","110,756,174"
2015/05/15,"83,200","1,400","1,626,523","136,609,706,500","83,600","85,200","82,900","9,214,914","110,756,174"
2015/05/14,"81,800","0","1,595,834","132,108,347,800","81,300","84,700","80,200","9,012,660","110,179,216"
